date,imported_goods,imported_core_goods,imported_durables,pce_goods_idx,pce_core_goods_idx,pce_durables_idx
2017-03-01,91.11793789006138,93.86789687207559,94.92489819037935,87.65477439664218,93.02002482262935,96.04871628581239
2017-04-01,90.92675819499894,93.64929656099855,94.81106625297865,87.56121021336132,92.91165737361763,95.91996337695036
2017-05-01,90.56784584031568,93.39445269812752,94.60888067124777,87.07677509618749,92.69770112813292,95.7320795025369
2017-06-01,90.49447970043165,93.35933336604005,94.39251881904562,86.935117173837,92.650464034974,95.47648113531453
2017-07-01,90.42854772927367,93.31196334886155,93.99135177381987,86.84767401189227,92.63749698979309,95.14267729752413
2017-08-01,90.44725161092656,93.15820954733607,93.75892634237324,87.09688702343476,92.46336809736398,94.90901461107083
2017-09-01,90.63971840408526,93.0008086570772,93.54599881488585,87.71336131514515,92.27997702980568,94.58188685003624
2017-10-01,90.62199141529136,93.09481003215197,93.64299024826508,87.59706190975865,92.4420650945668,94.86800442528516
2017-11-01,90.43936476329277,92.72651312647548,93.34167284504232,87.67138859741168,92.14382305540633,94.59523900354786
2017-12-01,90.38682566763602,92.64232438809881,93.28426707026668,87.61979713186429,92.02989830131709,94.4044939533819
2018-01-01,90.84182577461523,93.0139282445985,93.57993341000572,88.1112277019937,92.35129577830058,94.72780681341318
2018-02-01,90.89351658952165,93.03431655058787,93.25164772934164,88.1925498426023,92.36426282348147,94.45599511692672
2018-03-01,90.81070823476392,93.07115504925382,93.16646600261494,87.98793284365163,92.40038530648538,94.33105710906801
2018-04-01,91.10474482638467,93.27754413814068,93.34801481330953,88.33508219657222,92.56339958875944,94.50463510471904
2018-05-01,91.15016986567647,93.30281418557387,93.16649721195891,88.38492479888073,92.5717355463757,94.33296455956967
2018-06-01,90.96652203889465,93.0485638924018,92.9192612363606,88.26512766701644,92.31887816534837,93.97245641475604
2018-07-01,90.84709670788004,92.91328875486684,93.09726516091831,88.18555438964674,92.21792045643998,94.04970816007324
2018-08-01,90.49954250335958,92.40251009140185,92.80509926916716,88.09548793284365,91.8428023637071,93.79983214435586
2018-09-01,90.70245462179498,92.54029386247633,92.63345119574684,88.25026232948584,91.82705666598744,93.58333651241749
2018-10-01,90.77644594734856,92.57952153924894,92.51604677741675,88.38929695697796,91.93171924494749,93.63102277495899
2018-11-01,90.50101150453088,92.49665422464429,92.55686421258493,88.03077999300454,91.937276550025,93.72353412428947
2018-12-01,90.15987040525499,92.30763504838913,92.5547785277945,87.59881077299755,91.79278661800939,93.71208942127952
2019-01-01,90.18248690399781,92.57688283238899,92.79423382439175,87.39594263728576,92.12807735768669,94.06306031358486
2019-02-01,90.20947063203222,92.43648496381968,92.69809098299304,87.60318293109479,91.96228442287388,94.00106817228092
2019-03-01,90.23080301437639,92.24644534491435,92.42344038527305,87.89436866037076,91.82613044847453,93.65295845572807
2019-04-01,90.38340063513317,92.22725769604479,92.26577295390618,88.14882826162994,91.7446233073375,93.34013657345591
2019-05-01,90.36234118407012,92.2108268085861,92.29519062224696,88.11734872332984,91.7399922197729,93.3048487391752
2019-06-01,90.28895446007422,92.32746852873817,92.5400093828783,87.88300104931794,91.85854806142675,93.60622591843742
2019-07-01,90.15987336698053,92.12708527352062,91.86686901191202,87.85764253235398,91.68719782153642,92.96436882462899
2019-08-01,90.07426866937513,92.10801887490486,91.71612702564465,87.7142357467646,91.69368134412686,92.80128180673711
2019-09-01,90.04070755666574,92.07470311675026,91.79867520668772,87.632913606156,91.5834614600893,92.82607866325868
2019-10-01,89.97688640645526,91.92936457402104,91.63029453312892,87.76845050717034,91.62143637811904,92.79269827947965
2019-11-01,89.96461719628451,91.81944276239491,91.47500650544879,87.81829310947884,91.48342996869386,92.5285163849998
2019-12-01,89.96603268548724,91.68317549529607,91.05385846271511,87.95907660020987,91.37135764963045,92.10315492312975
2020-01-01,90.02021385410738,91.71159942613652,91.17819058914056,88.01766351871282,91.39543930496639,92.14225765841377
2020-02-01,90.05470326409295,91.91170845339128,91.47934064640131,87.84714935292061,91.5436341070337,92.51897913249151
2020-03-01,89.50061499662166,91.5274234299158,90.94299191604753,87.03567681007345,91.22964637015357,92.23190783199175
2020-04-01,89.0547545483288,90.95668945965892,90.31071874888985,86.27229800629591,90.5924087212641,91.56716133216342
2020-05-01,88.96685942604415,90.7586384604988,90.6925874122584,86.14550542147605,90.33214160013338,91.57669858467172
2020-06-01,88.9791148024352,90.71110702023736,90.85322660526933,86.58534452605807,90.32102698997834,91.25720062564376
2020-07-01,89.1263988001128,91.02232550926934,91.26285899192783,86.8704092339979,90.81284848933923,91.81131499637584
2020-08-01,89.4319579246676,91.38366719164046,91.86999116383055,87.27527107380203,91.31856325139397,92.69732575439666
2020-09-01,89.22753561050561,91.15190961858832,91.72326072247921,87.24554039874081,91.20926958486932,92.75836417044977
2020-10-01,89.19829949570361,91.11491389970116,91.93500840658106,87.2525358516964,91.20185984476595,92.98535078014724
2020-11-01,89.30395236296965,91.22173424689429,92.03091422137373,87.36970968870234,91.33894003667822,93.10170526074847
2020-12-01,89.56724486674743,91.31822195576983,92.2307619948211,87.89786638684855,91.4593483133579,93.35825735322169
2021-01-01,89.91997807471735,91.59184754918535,92.26594157198919,88.37880377754459,91.73906600225997,93.35062755121504
2021-02-01,89.94171044513786,91.41050055613414,92.30021116373366,88.62451906260931,91.610321767964,93.40308244001068
2021-03-01,90.26406197064172,91.58083140253069,92.73530825978831,89.10807974816369,91.75018061241502,93.7015984435204
2021-04-01,90.89015024451282,92.38157403737733,93.72825748088154,89.79013641133264,92.7986588370413,95.11406553999923
2021-05-01,91.59207686113096,93.10222781194929,94.91085168508393,90.52553340328787,93.63688568623456,96.67817495136
2021-06-01,92.05833809805122,93.41865589832516,95.53008432621456,91.24606505771249,94.21114054424541,97.84744210887727
2021-07-01,92.38683857341208,93.64798417574167,95.90609312015224,91.61857292759706,94.46492414278569,98.16694006790524
2021-08-01,92.97537849872761,94.18300748975385,96.96720484380491,92.13536201469044,94.89746772131967,99.01003318963872
2021-09-01,93.28947212852614,94.32797125264216,97.13532968894971,92.54284714935291,94.99749921271513,99.03387632090947
2021-10-01,94.35070433079105,95.26031805242005,98.30653194162791,93.68660370759007,95.95242946853641,100.3204516842788
2021-11-01,95.16617325784591,95.83163092245779,98.97067433454822,94.57327736970969,96.44610340292316,100.9108076145424
2021-12-01,96.02842646291641,96.61139362267842,99.97998820919379,95.34540048968171,97.15836467035919,101.91031167741198
2022-01-01,96.92969980552623,97.59385451371364,101.2469900398909,96.15162644281217,98.07068892058611,103.13107999847404
2022-02-01,97.65207767219309,98.06224854978102,101.5635996058971,97.10038474991255,98.63012429839023,103.46488383626445
2022-03-01,98.78268125052078,98.17231295944191,101.52029631858997,98.52221056313397,98.61345238315766,103.20070194178462
2022-04-01,98.84018399357826,98.3079470093507,101.73713446057067,98.46974466596711,98.69310708926886,103.18353488726967
2022-05-01,99.55934664850005,98.56089352330396,102.00971673933483,99.44298705841203,98.99505399848101,103.50589402205013
2022-06-01,100.94594071683088,99.03885777581203,102.42731592438273,101.01434067855892,99.59987403441826,104.05810094228055
2022-07-01,100.5046847257959,99.1746213090647,102.32130636250459,100.45470444211261,99.66378304280977,103.79868767405485
2022-08-01,100.16839792122968,99.67369721041352,102.87398493073279,100.08569429870585,100.20932515792009,104.30797695799794
2022-09-01,100.17396132956664,99.92662545419006,103.27190858638708,100.09006645680307,100.44087953615026,104.69423568458399
2022-10-01,100.6144803526276,100.08417780181101,103.32106458190347,100.60335781741867,100.45106792879241,104.4033494830809
2022-11-01,100.7149302875168,100.09517730048539,103.14156048442977,100.54739419377405,100.23711168330772,103.78533552054323
2022-12-01,100.34592789360875,100.1602330525018,103.13211962807118,99.95278069254984,100.24174277087232,103.55930263609659
2023-01-01,100.8201669458634,100.66449855111132,103.48255928520933,100.53515215110178,100.69373691717765,103.84923511234882
2023-02-01,100.97676762595198,100.88448245570034,103.6024724401357,100.67681007345226,100.88175907230055,103.88166177087703
2023-03-01,100.92933984474202,101.05669356443023,103.50835390421729,100.47219307450158,101.0901580127077,103.75863121352
2023-04-01,100.97792109255693,101.0413331042487,103.31589009474864,100.66631689401888,101.16425541374137,103.79678022355318
2023-05-01,100.90718322769516,101.15121016486886,103.16006058409674,100.64358167191325,101.47083341051813,103.95032998893679
2023-06-01,100.8040916371842,100.97870613051026,102.78791453041443,100.61559986009094,101.29207343052444,103.56121008659824
2023-07-01,100.53616485091628,100.69187526651258,102.2353711727801,100.2806925498426,100.84285793675787,102.87262045549919
2023-08-01,100.94502355219129,100.75372384716546,102.08210286055552,100.84120321790837,100.77061297075005,102.4978064319231
2023-09-01,101.01993248444077,100.56019580030929,101.86510307225123,101.06680657572578,100.67336013189339,102.37477587456605
2023-10-01,100.94386973140175,100.65466606709099,101.6986468137247,100.91640433718084,100.83359576162867,102.2450692404532
2023-11-01,100.35448175511202,100.21962743665989,101.17848167495336,100.32528856243441,100.46218253894746,101.72338152824933
2023-12-01,100.12489706932608,100.05450838883272,100.95312061945012,100.06121021336132,100.20376785284257,101.28180673711518
2024-01-01,100.04921254289887,99.99478457500088,101.10442334618917,100.01136761105283,100.16671915232574,101.47732041353525
2024-02-01,100.24058190034522,100.11661251536717,100.99850365567036,100.40398740818468,100.48163310671879,101.73005760500516
2024-03-01,100.35918292437967,100.2392459124672,101.03652400407282,100.49405386498775,100.58536946816592,101.81970777858315
2024-04-01,100.56906520304847,100.37510211259608,100.89674967997307,100.65232598810772,100.64094251894116,101.59939724564147
2024-05-01,100.37097531484976,100.25496328482203,100.23682797713982,100.34889821615948,100.43439601355983,100.71624766337312
2024-06-01,100.16843465291304,100.18294254587067,100.14007723020804,100.19674711437565,100.4862641942834,100.66379277457749
2024-07-01,100.07460710989295,100.1144902672836,100.00558535123638,100.12242042672264,100.42513383843061,100.44062106588333
2024-08-01,99.99178433899445,100.07212440877097,99.9637505068516,99.95890171388598,100.29546338662172,100.29756227825888
2024-09-01,100.0552452156966,100.23167788534406,100.16667124884222,99.88982161594963,100.33714317470314,100.50833555869225
2024-10-01,99.94939674628581,100.13873664856965,100.25276653191489,99.9020636586219,100.397347313043,100.5483920192271
2024-11-01,99.96724507823615,100.1417952777262,100.26042734532723,99.88894718433019,100.27601281885039,100.48830732842482
2024-12-01,100,100,100,100,100,100
2025-01-01,100.21777992208223,100.05671598047385,99.86383728609226,100.49055613850997,100.39919974806885,100.308053256018
2025-02-01,100.40736200614081,100.28639864544017,99.89679619883711,100.72053165442463,100.81321897634442,100.7152939381223
2025-03-01,100.05307432574399,100.13700647900292,100.14898816397468,100.23347324239245,100.54832076764907,100.66570022507915
2025-04-01,100.2993708173643,100.53541089267648,100.8476974279823,100.35152151101785,100.83730063168035,101.15782245450731
2025-05-01,100.30795536580115,100.59503742579648,100.77870885917544,100.42322490381252,101.08645314265603,101.17880441002556
2025-06-01,100.6290738127901,100.89635342064571,100.92489960096648,100.82196572228052,101.48472667321195,101.65757448594208
2025-07-01,100.53845118522604,100.87895386620443,100.89814021479737,100.68817768450509,101.48380045569903,101.53359020333421
2025-08-01,100.62559149506373,100.86443564933663,100.99575249694377,100.82109129066109,101.36987570160976,101.45156983176287
2025-09-01,101.0404647951304,101.1310292167404,101.00750607097983,101.28104232249038,101.54863568160349,101.38671651470644
2025-10-01,100.95993557168195,101.07511979684398,101.00975362653777,101.20496677159846,101.54678324657762,101.46110708427116
2025-11-01,100.99045491940974,101.02627993968747,101.03761166151644,101.34924798880729,101.52640646129339,101.49639491855187
2025-12-01,101.30944933877963,101.3373751901565,101.39482379885546,101.735746764603,101.9654335624178,102.05050928928394
