date,dv_canada,dv_mexico,dv_china,dv_eu,dv_world,m_canada,m_mexico,m_china,m_eu,m_world,share_canada,share_mexico,share_china,share_eu,dv_row,m_row,share_row
2024-06-01,7997270,4248645,22065944,16743534,82917920,34411.9,42213,34169.1,48798.4,266056.6,23.23983854422453,10.06477862269917,64.5786514716513,34.311645463785695,31862527,106464.19999999998,29.927926007052143
2024-07-01,8907759,4064861,25614972,17870865,91994594,35918.8,41908.9,40801.1,52800,288127.3,24.79971212846754,9.699278673503718,62.78010151687088,33.846335227272725,35536137,116698.5,30.451237162431394
2024-08-01,7822040,4255781,25103834,16743712,87673879,32864.7,43685,39811.2,52125.3,277306.3,23.800734526711032,9.741973217351493,63.05721505505989,32.122044381519146,33748512,108820.09999999996,31.01312349464852
2024-09-01,7847387,3970640,24864650,15092502,85478424,34551.9,44173.8,43018.2,51268.4,285963.2,22.711882703990227,8.988676545825806,57.80030312751347,29.43821535292695,33703245,112950.9,29.838845905610317
2024-10-01,7505753,4381490,23159656,16622015,86385776,34476.2,45483.3,41444.9,51582.7,288844,21.77082451082196,9.633184047771378,55.8805932696182,32.22401115102544,34716862,115856.90000000001,29.965295118374474
2024-11-01,6940528,4020370,22480651,17172504,83072183,33499.4,42242.7,37774.8,52717.7,274312.3,20.718365105046658,9.51731305053891,59.51229655749336,32.574456017618374,32458130,108077.70000000003,30.032217561994745
2024-12-01,7649711,3383498,23827730,17091291,85021118,35560.6,39218.6,37553.7,50059.8,284911.2,21.5117602065207,8.627278893178238,63.44975328662689,34.14174846883128,33068888,122518.49999999999,26.990934430310524
2025-01-01,8176327,4887135,26471726,14933199,88346309,38338.5,41678.6,41639.2,54401.6,317226.6,21.326674230864537,11.725765740691866,63.57405041403293,27.449926105114557,33877922,141168.69999999998,23.998182316618347
2025-02-01,7621390,4409714,25428080,14604591,82123937,34924.7,41638.7,31635.4,54259.2,288193.9,21.822349225619693,10.590421891173357,80.37856325508766,26.9163404547063,30060162,125735.90000000001,23.9073820603344
2025-03-01,4698959,7970897,25612202,19324450,95033089,35667.6,47981.8,29383.7,83721.9,342726.7,13.174306653657661,16.61233426007361,87.16465931792116,23.081714581250548,37426581,145971.70000000004,25.639614391008656
2025-04-01,3165159,7338521,22978167,22275671,104689500,29437.6,41868.8,25378.1,54429,276133.4,10.752095958909695,17.5274213734332,90.54329126293932,40.92610740597843,48931982,125019.9,39.139354614745336
2025-05-01,2693580,7971102,17690709,28243598,120305966,30168,46342,20493.9,56582,276402.9,8.92859984089101,17.200599887790773,86.3218274706132,49.91622424092468,63706977,122817.00000000003,51.87146486235618
2025-06-01,2442310,7230045,16261976,28233021,124781347,29687.7,44872.8,18948.7,45726,265517.9,8.226672999255584,16.112310798523826,85.82106424187411,61.743911560162715,70613995,126282.70000000001,55.91739406902132
2025-07-01,3329344,8519647,23593697,28412839,133690051,32172,45366,26411.4,46926.5,292215,10.34857640184011,18.779806462989907,89.33148943259349,60.54753497490757,69834524,141339.1,49.40920382257988
2025-08-01,3638353,7951270,21762983,23333824,118034477,29404,45146.3,25132.6,42278.7,262848.9,12.373666848047884,17.612229573630618,86.5926446129728,55.190495450427754,61348047,120887.30000000003,50.748132351371886
2025-09-01,4094494,7534841,21906922,22449492,118012468,31905.3,44578.4,23414.7,55397.5,276477.6,12.833272214961152,16.902448270911474,93.56054956928766,40.52437745385622,62026719,121181.69999999998,51.18488930259273
2025-10-01,3928032,8160487,22046821,23314342,118020259,31120.5,48524.2,23887.2,44195.7,274928.6,12.622008001156795,16.81735505170616,92.29554321979973,52.75251212222004,60570577,127200.99999999996,47.618003789278404
2025-11-01,3362464,7229128,18540469,22915594,107052028,28360.2,44515.7,20950.7,47338.8,260826.2,11.856277459256281,16.239502018389018,88.49570181425919,48.40763601950197,55004373,119660.79999999997,45.96691063405895
2025-12-01,3376109,7700171,18187200,24980856,113891914,31774.2,42360.3,21104.3,47922,282234.9,10.62531550755015,18.177800912646983,86.17769838374171,52.1281582571679,59647578,139074.10000000003,42.88906273705887
