date,jcdmvnm,jcdmvum,jcdmtm,jcdffm,jcdfkm,jcdfgm,jcdfosm,jcdrgtm,jcdrsm,jcdrsvm,jcdrbm,jcdftim,jcdojm,jcdoom,jcdebm,jcdolm,jcdotm,jcnfobm,jcnfolm,jcnfefm,jcnlffm,jcnlmfm,jcnlfim,jcnlom,jcngm,jcnofm,jcnodm,jcnrm,jcnolm,jcnopm,jcnotm,jcnmom,jctgm,jcgxfem,jcdm
2019-02-01,99.782,103.237,102.236,99.481,108.105,92.271,102.52,91.399,95.264,103.519,100.496,97.814,95.814,101.871,100.441,94.306,83.508,101.483,102.823,96.678,96.285,102.532,106.376,100.386,102.419,111.397,100.448,95.006,100.53,99.638,106.427,102.706,100.183,99.288,98.562
2019-03-01,100.31,102.485,102.288,99.566,106.528,90.346,101.664,90.776,95.138,104.849,99.86,98.419,93.219,101.106,100.013,94.512,81.984,101.648,102.362,98.78,95.946,101.174,106.409,99.674,108.32,113.568,100.833,94.589,101.653,99.266,107.898,103.11,100.516,99.141,98.197
2019-04-01,100.358,101.525,102.69,98.7,106.989,90.495,101.125,88.867,95.827,104.2,100.334,97.89,96.744,102.025,99.9,94.041,81.818,101.111,101.978,98.13,96.701,100.226,106.007,99.309,115.111,116.734,101.247,94.415,101.218,99.717,108.089,103.938,100.807,99.053,97.869
2019-05-01,100.255,100.557,103.263,98.921,107.009,92.674,101.705,88.517,96.874,102.263,99.095,100.317,97.102,103.072,99.08,95.231,81.01,101.315,102.324,93.878,96.647,100.119,105.32,99.177,113.823,118.507,101.046,94.547,101.572,99.616,108.392,105.448,100.771,99.048,97.832
2019-06-01,100.057,100.309,103.172,99.207,106.373,95.709,101.989,89.124,96.368,103.115,97.491,100.043,101.456,103.385,99.539,94.475,80.367,101.203,102.528,95.787,97.13,100.711,103.12,100.138,109.022,115.118,100.535,94.83,100.74,99.301,108.471,106.135,100.503,99.176,98.148
2019-07-01,99.876,100.225,102.229,99.3,104.792,94.709,102.203,87.595,94.753,102.779,98.73,100.91,99.268,102.455,99.158,94.694,79.437,101.09,102.845,95.206,97.311,100.996,103.231,100.224,110.741,115.52,100.827,94.763,101.009,99.876,109.544,106.752,100.474,98.991,97.475
2019-08-01,99.795,100.636,102.798,98.633,104.621,93.294,102.181,87.128,94.904,103.1,99.18,100.508,97.232,102.479,100.702,97.107,79.189,101.062,103.096,95.328,96.941,100.806,103.537,100.927,108.323,114.556,101.307,94.578,100.853,99.81,109.936,108.55,100.31,98.998,97.304
2019-09-01,99.656,100.655,103.365,98.921,106.198,93.428,102.085,86.831,94.627,105.556,97.968,98.877,96.315,101.925,98.901,97.359,77.796,101.316,102.84,92.814,96.066,103.334,103.014,101.144,107.735,113.577,100.558,94.321,100.611,99.528,110.33,107.545,100.217,98.879,97.33
2019-10-01,99.451,101.383,103.369,98.864,104.202,92.468,102.119,86.191,95.084,105.967,100.675,101.59,97.85,102.57,98.192,98.535,75.546,101.528,102.584,97.447,93.803,102.968,101.567,100.809,109.505,111.405,101.687,94.122,100.299,99.896,110.96,110.143,100.372,98.92,97.295
2019-11-01,99.469,101.286,103.932,98.733,104.184,90.899,101.173,84.644,94.997,107.036,100.41,103.577,98.562,103.168,98.669,98.201,74.952,101.755,101.959,100.032,94.964,100.493,101.838,100.864,111.679,113.016,101.471,93.74,100.808,100.014,111.772,110.484,100.429,98.771,97.018
2019-12-01,99.794,101.663,104.012,98.492,102.165,90.567,100.706,83.719,94.338,106.772,99.784,100.927,95.982,102.688,98.799,98.121,73.19,101.771,101.922,100.289,94.841,99.263,102.183,100.68,115.477,115.741,102.924,93.435,101.078,98.973,111.649,109.898,100.59,98.65,96.572
2020-01-01,100.003,101.178,104.987,99.028,102.964,93.106,101.057,82.835,94.34,107.331,99.734,101.334,95.866,102.212,96.449,99.191,72.761,102.172,102.781,104.625,93.903,100.084,102.023,100.697,115.083,112.669,102.866,93.079,101.363,98.995,111.947,111.513,100.657,98.676,96.613
2020-02-01,100.365,102.021,104.889,99.617,105.038,91.231,101.218,83.278,95.535,106.434,102.715,102.33,96.607,102.047,97.242,98.267,71.758,102.496,103.199,96.538,94.382,99.934,101.465,101.348,110.076,104.617,102.433,92.358,101.909,100.087,112.349,110.191,100.462,98.836,97.008
2020-03-01,100.073,102.792,104.914,98.976,104.681,91.393,101.604,83.13,95.056,104.668,101.272,103.471,94.721,101.964,97.334,98.276,71.296,102.852,103.806,98.594,93.543,99.929,97.732,99.115,98.244,92.86,102.176,92.328,101.541,99.903,113.709,110.545,99.534,98.497,96.707
2020-04-01,100.088,100.899,104.424,98.586,106.316,90.307,102.072,81.534,94.161,104.053,99.993,104.692,94.025,101.624,98.218,98.898,70.336,105.369,104.453,85.6,89.616,95.468,94.173,96.561,79.909,82.312,102.083,92.09,103.545,99.809,113.434,110.923,98.661,97.809,96.01
2020-05-01,100.239,100.122,105.646,98.81,106.828,90.118,102.254,81.35,93.228,104.152,101.6,103.11,93.04,102.723,98.225,98.282,71.218,106.278,104.61,86.846,86.745,93.41,93.233,94.742,77.705,79.594,102.015,91.737,103.86,99.547,113.075,111.717,98.516,97.528,96.02
2020-06-01,100.118,97.124,105.429,99.012,107.776,90.523,102.821,80.349,93.185,106.048,103.59,102.633,93.467,102.783,97.879,100.013,68.949,106.807,104.459,91.95,87.39,95.243,97.695,95.276,85.76,85.272,101.988,91.364,105.168,99.018,114.012,112.83,99.019,97.516,95.685
2020-07-01,100.554,98.964,105.116,98.375,109.871,90.274,103.355,81.583,93.443,108.055,102.663,104.073,94.512,102.755,98.339,96.608,67.77,105.717,104.432,92.163,87.845,95.668,99.487,96.825,88.826,87.758,101.906,91.521,107.006,99.585,115.214,112.343,99.345,98.047,96.266
2020-08-01,100.546,104.273,104.725,100.096,115.346,91.625,103.522,81.253,94.893,107.912,103.233,103.65,95.35,102.052,99.384,93.561,66.529,105.741,104.22,91.863,88.149,95.927,100.17,97.419,90.129,89.968,102.127,91.618,106.347,99.699,115.458,112.023,99.808,98.593,97.195
2020-09-01,100.724,110.787,105.655,100.231,113.801,91.349,103.789,78.198,96.039,106.765,102.027,104.43,96.7,101.498,99.087,95.396,66.392,105.454,104.239,95.419,89.064,95.903,97.194,96.719,92.253,87.306,101.631,91.793,104.452,99.528,115.793,110.865,99.774,98.475,97.259
2020-10-01,101.078,113.056,104.51,99.763,117.142,89.306,104.308,78.337,94.694,108.233,104.269,104.264,97.153,100.765,99.087,95.031,66.524,105.672,104.8,100.609,89.06,95.208,94.183,97.809,91.365,85.816,100.979,91.783,103.697,99.344,116.004,111.72,99.782,98.467,97.497
2020-11-01,101.068,112.275,104.339,100.106,119.695,89.67,103.813,79.464,95.354,108.645,103.206,103.428,95.962,97.965,98.859,96.522,63.583,105.603,105.29,103.232,88.787,95.181,97.948,98.619,91.486,87.89,100.668,91.763,105.108,99.284,116.638,113.282,99.916,98.615,97.619
2020-12-01,101.567,111.89,104.573,99.839,117.692,88.225,103.875,80.4,98.434,107.909,104.48,100.934,96.48,97.826,99.511,97.722,61.43,105.99,105.038,98.702,89.283,95.941,97.384,98.343,99.279,95.639,100.556,92.119,104.022,98.662,117.313,113.15,100.52,98.745,97.888
2021-01-01,101.239,111.265,105.135,99.913,117.232,89.66,103.307,79.84,99.706,108.172,104.021,100.23,99.099,99.283,99.295,95.477,59.775,105.981,105.212,99.346,90.681,97.363,96.175,98.428,105.141,98.897,100.593,92.434,104.736,99.216,119.409,115.17,101.07,99.047,97.88
2021-02-01,101.257,111.275,104.725,99.962,117.281,90.609,103.747,79.722,100.517,109.902,102.723,100.654,97.96,99.77,100.57,95.172,58.933,106.131,105.245,101.008,90.082,95.903,94.386,98.567,110.903,107.463,99.872,92.474,104.648,99.479,120.173,114.871,101.351,98.908,97.935
2021-03-01,101.246,111.847,105.783,100.695,117.966,90.868,104.887,80.047,99.362,108.617,101.274,104.368,101.262,99.53,98.212,95.853,58.499,106.215,105.568,102.692,89.228,97.032,93.485,98.909,118.55,111.178,99.795,92.757,104.029,99.342,120.916,115.01,101.904,99.059,98.248
2021-04-01,101.709,120.784,106.473,101.99,118.076,91.878,104.473,80.333,100.429,109.714,102.946,103.898,103.061,99.283,99.578,97.272,58.124,106.582,105.526,108.45,89.623,97.287,95.726,100.727,116.439,109.942,100.378,93.817,105.17,99.571,121.111,116.519,102.684,100.191,99.729
2021-05-01,103.166,128.397,107.104,103.647,119.038,91.952,105.378,80.902,99.955,112.24,103.184,105.487,105.153,100.25,100.247,97.022,57.628,106.922,105.928,109.884,90.9,97.359,96.194,101.601,118.128,114.589,100.16,93.53,105.452,99.312,121.281,115.493,103.525,101.096,101.369
2021-06-01,104.969,139.955,107.303,104.021,120.768,91.374,106.416,80.234,99.303,112.663,102.046,104.38,103.88,99.389,100.345,98.162,56.707,107.653,106.383,111.092,91.978,97.262,97.195,101.63,121.856,118.724,99.73,92.96,106.204,99.047,122.014,114.584,104.349,101.716,102.595
2021-07-01,106.53,139.649,108.123,103.547,121.735,90.918,106.654,80.414,100.138,112.104,102.77,104.078,103.468,99.586,100.86,99.775,56.498,108.295,106.517,111.164,91.699,98.447,98.271,101.227,123.632,118.862,99.742,93.557,106.125,99.086,122.572,115.823,104.775,101.99,102.93
2021-08-01,107.857,137.303,109.455,105.419,123.28,89.461,108.116,80.98,101.63,114.642,102.752,106.967,105.932,100.479,99.745,100.869,56.556,108.773,106.696,115.363,90.98,99.577,98.639,101.623,126.481,118.075,99.55,93.829,105.313,99.489,122.69,117.264,105.366,102.457,103.814
2021-09-01,109.274,137.567,110.455,106.752,124.081,90.909,108.306,79.495,101.243,114.331,102.909,107.054,102.796,100.925,99.359,100.514,56.775,109.932,106.896,117.832,89.532,100.229,100.15,102.261,128.97,122.134,100.013,93.273,107.753,99.32,123.575,117.249,105.832,102.565,103.839
2021-10-01,110.789,142.419,111.945,107.607,124.62,90.228,109.06,80.688,102.255,116.063,102.11,106.997,103.409,101.138,99.481,101.637,56.449,111.083,106.727,120.934,91.116,101.443,101.584,102.502,134.562,132.623,100.545,93.725,107.476,99.563,125.876,117.955,107.14,103.596,105.188
2021-11-01,112.044,146.915,113.461,108.597,125.936,90.291,110.1,79.802,101.765,116.772,103.432,106.384,101.77,101.018,99.055,102.226,56.259,112.1,106.881,118.806,92.11,102.988,102.51,102.994,142.028,135.749,100.66,94.4,107.247,99.19,127.019,118.447,108.154,104.129,105.807
2021-12-01,113.256,152.987,115.413,109.95,127.157,91.104,110.429,79.532,102.471,114.535,101.817,106.856,103.59,101.553,99.159,103.421,56.172,112.729,106.681,122.665,93.283,103.449,102.003,104.239,146.159,133.206,100.818,94.873,108.449,99.035,127.925,117.775,109.037,104.898,106.855
2022-01-01,114.236,155.98,116.314,112.398,128.421,92.801,112.662,79.629,104.413,117.222,102.756,109.299,104.467,102.287,101.871,104.171,55.524,113.731,106.917,127.696,93.963,103.587,104.513,104.484,146.283,139.312,101.985,95.303,108.494,99.851,127.817,118.443,109.959,105.883,108.135
2022-02-01,114.441,157.122,118.304,113.131,129.319,93.922,113.139,79.523,106.08,117.03,103.956,110.415,102.186,102.094,101.417,106.636,54.443,115.221,108.065,130.94,94.393,104.151,105.963,105.104,151.699,147.268,102.376,96.157,109.843,100.558,128.592,123.817,111.044,106.487,108.485
2022-03-01,114.612,151.864,118.155,114.435,131.046,96.248,114.309,78.965,105.991,115.764,102.398,111.294,103.635,101.958,101.947,106.23,53.236,116.86,108.496,138.604,94.761,104.445,105.543,105.305,172.743,175.82,102.356,96.935,110.57,101.622,129.285,120.881,112.67,106.469,108.208
2022-04-01,115.277,149.383,119.22,115.881,131.613,96.651,115.43,77.931,107.273,116.354,103.435,110.835,103.027,102.217,101.802,105.974,51.541,118.161,108.795,142.247,94.425,103.964,104.253,105.347,165.759,183.928,102.389,97.006,111.514,102.189,129.809,123.401,112.61,106.555,108.19
2022-05-01,116.144,150.515,121.56,114.876,130.055,97.187,116.722,78.201,107.097,115.567,102.995,110.337,104.033,103.254,104.005,108.55,50.022,119.804,108.972,143.949,94.604,104.388,106.071,105.975,174.054,215.375,102.366,97.511,111.834,102.461,130.913,124.01,113.723,106.881,108.528
2022-06-01,116.876,151.316,121.429,115.343,129.727,97.753,117.327,79.362,107.251,114.986,104.65,110.22,104.402,103.915,104.035,109.43,49.374,121.178,109.552,144.286,94.785,105.021,106.83,107.239,192.693,215.345,102.641,98.041,113.409,103.325,131.645,127.719,115.52,107.534,109.107
2022-07-01,117.558,149.865,121.811,116.416,127.737,97.791,117.581,78.231,106.114,115.549,102.861,110.235,104.22,103.917,104,108.85,49.306,122.845,109.955,145.929,95.182,104.457,106.291,107.469,176.07,193.269,103.015,98.638,114.578,104.451,131.996,127.137,114.88,107.603,108.835
2022-08-01,118.475,148.633,123.046,117.743,126.133,98.292,119.046,78.722,106.858,116.422,104.141,110.77,105.105,104.092,104.331,109.591,48.761,123.896,110.279,142.328,95.558,104.798,106.904,106.736,157.902,185.299,103.28,99.64,115.173,105.837,133.474,129.75,114.458,108.192,109.369
2022-09-01,119.206,147.985,124.503,117.745,124.436,98.694,120.872,79.574,107.795,113.955,104.41,111.305,106.244,106.247,103.892,111.143,47.315,124.677,110.026,145.995,96.32,103.985,106.948,106.36,152.79,180.769,103.311,100.07,115.441,106.223,133.738,128.004,114.463,108.442,109.774
2022-10-01,119.976,145.975,124.725,116.669,125.233,96.421,122.953,78.714,108.104,116.271,102.102,112.01,105.763,105.943,104.112,111.561,46.492,125.425,110.765,151.73,97.09,104.33,104.205,105.529,158.749,203.473,103.291,100.546,116.862,106.743,134.169,128.921,115.05,108.453,109.469
2022-11-01,120.462,142.681,126.126,115.709,125.262,94.449,123.357,77.007,107.157,116.145,103.454,113.972,107.317,105.514,104.268,113.294,46.195,125.943,111.956,155.407,97.595,104.638,106.623,105.445,157.998,204.987,103.313,100.299,117.97,107.042,135.058,127.751,114.986,108.222,108.821
2022-12-01,121.017,139.991,125.498,115.291,126.817,95.505,124.687,76.059,106.907,115.548,103.308,112.747,108.566,106.934,104.528,114.11,46.068,126.42,112.473,159.813,97.325,105.823,107.218,105.388,145.678,177.072,103.441,100.965,118.105,107.095,134.925,128.544,114.306,108.227,108.584
2023-01-01,121.296,138.055,126.498,116.548,124.631,97.629,125.392,76.45,106.596,118.554,102.4,113.288,109.252,106.37,104.078,114.763,45.844,126.904,112.899,141.689,97.595,106.705,109.684,105.338,149.702,171.991,105.167,100.65,118.078,107.241,135.825,128.627,114.972,108.715,108.888
2023-02-01,121.544,136.065,125.362,116.552,123.352,98.369,126.631,76.93,106.257,119.07,102.86,115.393,111.337,106.654,104.102,115.791,44.515,127.293,113.001,138.078,98.381,106.374,109.809,105.876,149.296,160.007,105.286,101.436,117.788,107.813,137.198,128.78,115.134,108.918,108.922
2023-03-01,121.922,135.261,126.172,116.851,122.263,96.273,127.143,76.722,105.842,118.349,103,117.451,111.145,107.358,102.668,114.987,44.154,127.091,112.9,138.243,98.524,107.426,109.654,105.606,143.308,156.123,105.59,102.382,118.769,108.82,138.23,129.814,114.9,109.143,108.793
2023-04-01,121.828,139.652,127.121,116.465,120.246,94.979,126.397,75.763,106.197,117.677,104.46,117.381,111.379,107.83,102.131,114.149,44.495,127.195,112.918,140.544,98.364,107.449,109.799,106.069,146,153.729,105.958,102.334,118.795,109.46,138.38,128.137,115.122,109.223,108.833
2023-05-01,121.813,144.151,126.516,115.796,119.551,94.087,126.028,75.851,105.474,116.422,103.949,118.352,111.064,109.394,102.673,113.013,44.539,127.375,113.329,134.703,98.899,107.84,109.879,106.131,140.793,147.823,106.263,102.38,118.851,110.672,139.179,131.331,115.096,109.554,108.994
2023-06-01,121.788,143.3,126.322,115.396,118.037,95.093,125.691,75.1,105.177,116.175,101.406,121.51,110.662,109.78,101.233,113.636,44.505,127.366,113.311,134.793,98.674,108.551,110.89,106.08,142.739,147.567,106.364,102.029,118.547,110.914,139.297,131.69,115.064,109.361,108.586
2023-07-01,121.744,141.194,125.087,115.066,117.289,95.285,125.361,73.606,105.006,116.238,102.414,120.937,110.89,109.595,100.863,113.959,43.482,127.657,113.206,134.911,99.026,108.903,112.261,105.738,141.202,148.672,106.598,100.183,118.211,111.413,139.982,128.768,114.681,108.876,107.864
2023-08-01,122.008,138.535,125.325,115.232,117.474,94.586,126.435,72.75,104.806,116.609,102.25,120.114,110.904,110.047,100.745,112.366,42.898,127.974,113.234,136.49,99.011,108.64,110.188,106.71,151.981,161.178,107.146,100.589,118.78,111.776,140.889,126.29,115.322,108.798,107.471
2023-09-01,122.264,136.032,124.29,114.366,116.295,94.923,126.836,74.009,105.149,116.144,104.542,120.154,106.569,110.572,101.309,114.255,42.528,128.036,113.609,136.677,97.983,109.127,109.064,107.042,156.925,172.26,106.787,100.947,118.157,112.211,141.196,127.706,115.58,108.693,107.342
2023-10-01,122.235,135.457,123.465,115.246,115.047,93.501,126.403,73.394,105.416,116.632,103.988,120.05,109.386,109.691,100.744,113.98,42.431,128.449,114.05,135.073,98.474,109.992,108.969,106.785,150.254,166.752,107.508,101.069,116.748,112.595,143.867,130.23,115.408,108.866,107.206
2023-11-01,122.056,137.339,125.506,113.598,113.537,90.991,126.689,72.204,105.344,115.755,103.711,118.501,109.462,109.892,99.268,112.91,41.048,128.319,113.858,133.918,97.933,107.825,108.497,106.615,144.167,162.742,108,100.928,115.093,111.999,145.507,129.605,114.732,108.465,106.659
2023-12-01,122.166,138.186,124.335,112.986,115.275,91.869,125.996,70.612,104.351,114.514,102.186,117.124,110.703,110.464,100.749,112.786,41.023,128.389,113.916,130.075,98.124,107.363,108.723,106.582,142.536,155.33,107.803,100.59,116.417,111.054,145.42,129.962,114.43,108.186,106.196
2024-01-01,122.099,133.068,125.878,114.031,116.281,91.745,124.483,71.882,104.943,117.001,103.549,116.64,109.993,109.674,99.915,112.505,40.965,128.831,114.347,132.503,96.815,108.477,107.787,105.762,140.501,152.214,107.245,100.643,116.452,111.691,145.874,128.521,114.373,108.146,106.401
2024-02-01,121.983,134.609,126.043,113.724,114.567,92.224,123.938,73.582,105.196,116.06,99.706,118.132,107.484,110.166,100.494,111.693,40.838,128.942,115.182,136.094,96.994,109.142,112.729,106.935,143.198,153.046,107.243,100.527,116.168,112.634,146.992,131.231,114.822,108.486,106.666
2024-03-01,121.777,133.921,125.12,114.056,114.569,92.026,124.039,74.045,105.444,114.572,104.216,119.091,109.088,110.525,99.601,111.109,40.293,128.877,114.985,136.546,98.435,108.517,111.894,107.294,144.057,150.634,107.362,100.056,116.029,112.886,147.598,130.725,114.925,108.598,106.76
2024-04-01,121.384,131.975,125.499,114.056,113.437,88.637,124.248,74.153,105.381,115.88,102.931,117.241,110.31,110.834,101.329,111.072,39.826,128.746,114.945,133.529,99.647,109.759,110.871,107.402,146.91,152.235,107.729,100.19,116.062,112.707,147.668,130.746,115.106,108.658,106.529
2024-05-01,120.883,130.883,126.37,112.681,112.62,86.917,124.419,72.475,104.617,115.87,101.747,117.579,109.985,111.152,102.084,110.676,39.008,128.765,115.218,135.258,98.999,110.518,109.028,107.271,143.348,151.906,109.44,100.303,116.011,112.412,150.032,129.59,114.759,108.435,105.603
2024-06-01,120.703,128.723,125.877,112.524,113.652,86.216,123.529,72.537,104.025,114.952,104.609,119.942,113.273,112.113,100.802,110.991,39.193,128.854,115.435,141.405,99.312,109.291,107.523,106.867,139.248,148.255,109.493,101.503,115.255,112.244,150.756,131.509,114.585,108.491,105.548
2024-07-01,120.514,126.862,126.761,111.733,113.919,86.383,123.863,72.973,103.934,113.86,103.523,119.519,111.556,112.462,99.182,111.34,39.003,128.979,115.624,141.478,99.064,109.152,107.784,106.769,138.031,148.551,109.517,101.269,115.339,112.598,150.987,134.245,114.5,108.425,105.314
2024-08-01,120.56,126.689,126.856,111.801,113.832,87.096,123.066,72.87,103.293,114.178,103.723,119.093,110.487,111.883,99.72,110.705,38.511,129.083,115.545,144.605,99.961,109.16,109.081,105.849,136.416,145.053,109.317,100.836,115.393,112.028,152.769,132.195,114.313,108.285,105.164
2024-09-01,120.721,127.343,127.66,112.317,113.691,89.545,121.471,72.462,103.1,113.819,105.952,118.991,112.833,111.935,103.284,111.039,38.092,129.435,115.629,141.871,100.751,109.848,108.365,106.928,133.411,140.789,108.791,100.586,115.2,112.516,152.8,128.974,114.234,108.33,105.385
2024-10-01,120.712,128.933,128.329,112.274,114.065,89.064,122.17,72.146,102.992,113.276,102.964,119.492,112.542,112.683,103.279,111.167,38.331,129.711,115.482,145.885,98.481,109.964,107.961,107.473,132.13,138.089,108.824,100.002,115.031,112.797,153.657,137.363,114.248,108.395,105.427
2024-11-01,121.274,130.64,126.604,112.439,113.116,87.864,123.389,71.87,102.273,113.219,98.811,120.048,113.096,112.635,109.767,110.258,37.659,130.148,115.266,148.805,98.456,110.322,107.942,107.343,132.44,136.498,108.561,99.84,116.282,112.877,155.136,131.498,114.233,108.264,105.364
2024-12-01,121.719,131.629,126.233,111.808,110.063,87.062,123.58,70.336,102.197,112.781,101.686,122.107,112.82,112.157,108.892,111.121,37.04,130.531,115.246,151.373,98.792,110.389,108.505,107.239,137.553,138.808,108.69,99.586,117.08,111.687,155.102,129.987,114.36,107.966,104.852
2025-01-01,121.768,134.49,127.575,112.819,108.97,85.399,123.455,70.99,102.298,112.937,104.69,120.963,108.811,111.823,109.829,109.86,36.826,130.987,115.408,157.827,96.822,109.837,108.308,106.695,139.994,146.075,110.832,100.067,116.648,112.027,155.74,131.677,114.921,108.397,105.175
2025-02-01,121.676,135.679,126.898,112.959,110.264,85.345,123.686,72.248,102.209,109.24,103.434,120.748,111.711,111.97,109.9,111.432,36.48,130.895,115.757,162.297,97.215,110.61,108.246,106.688,138.777,146.861,110.944,100.319,117.33,113.285,156.669,133.302,115.184,108.844,105.602
2025-03-01,121.79,134.759,125.137,113.59,108.59,84.963,123.662,72.244,102.119,108.308,103.302,122.443,114.043,112.09,111.9,111.835,36.656,131.524,116.117,153.179,97.819,111.075,107.231,106.49,130.379,141.385,109.066,99.284,116.557,113.207,157.679,137.473,114.627,108.558,105.55
2025-04-01,121.803,134.016,126.478,114.153,109.858,83.847,124.703,73.827,101.494,109.889,103.993,122.755,111.93,112.098,111.621,113.204,36.612,131.107,116.062,148.723,98.156,110.949,105.999,105.941,130.184,138.573,109.475,99.764,116.347,113.194,158.123,134.815,114.762,108.87,106.066
2025-05-01,121.445,133.27,127.972,113.931,113.785,83.402,125.975,73.917,101.664,110.354,99.778,123.206,110.294,112.816,111.671,112.685,36.393,131.469,115.6,149.801,97.963,110.667,103.952,105.185,126.968,140.584,110.034,100.648,116.701,113.209,159.428,139.955,114.844,109.139,106.088
2025-06-01,121.037,132.341,128.044,115.152,115.938,84.964,127.209,74.259,103.538,111.229,103.615,123.485,110.304,113.372,111.211,113.43,36.076,131.907,115.454,151.022,98.477,110.929,104.403,105.756,128.137,142.323,110.227,101.559,119.615,112.931,160.275,134.912,115.3,109.569,106.59
2025-07-01,121.002,132.998,128.841,115.255,113.77,86.687,128.99,73.186,103.131,112.147,101.686,123.531,111.151,114.075,111.3,114.387,35.56,131.718,115.566,152.858,98.258,109.445,107.851,107.301,125.655,144.215,109.96,102.148,120.108,112.967,160.752,136.03,115.147,109.568,106.46
2025-08-01,121.339,134.457,130.516,115.196,112.926,86.453,129.545,70.984,102.515,112.71,105.144,124.931,117.748,114.78,110.627,112.292,35.667,132.328,116.123,151.441,98.429,109.846,108.885,107.093,127.896,143.845,109.665,102.321,117.808,113.454,162.403,134.726,115.299,109.445,106.374
2025-09-01,121.611,133.897,131.376,115.684,113.409,88.151,128.349,70.315,103.009,114.02,104.124,126.194,115.608,114.594,109.898,113.839,35.161,133.008,116.22,151.037,98.85,111.474,108.588,108.108,132.827,144.346,109.965,102.061,118.198,114.383,163.37,135.465,115.825,109.638,106.306
2025-10-01,121.692,134.807,131.054,115.669,113.531,87.696,128.852,70.157,102.611,113.584,104.963,126.297,117.498,115.05,109.936,112.787,35.335,132.931,116.491,152.842,98.489,110.994,109.397,107.702,131.173,145.641,110.016,101.998,118.366,114.162,164.62,134.879,115.738,109.636,106.384
2025-11-01,121.912,134.948,130.733,115.653,113.66,87.248,129.357,69.997,102.214,113.14,105.81,126.399,119.403,115.509,109.975,111.744,35.51,132.854,116.764,151.405,98.13,110.517,110.211,107.295,134.665,146.956,110.066,101.936,118.528,113.941,165.879,134.298,115.903,109.614,106.421
2025-12-01,121.933,133.769,130.74,116.482,112.325,91.14,129.866,72.239,101.851,113.633,102.508,127.29,117.281,114.724,109.778,114.277,34.573,133.579,116.42,145.074,98.61,110.543,111.83,108.182,134.318,145.944,110.417,102.336,118.084,113.714,165.577,136.892,116.345,110.088,107.002
